,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,OPERATING_STATUS,MANUFACTURER,MODEL,CAPACITY_IN_POUNDS
1141,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1142,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1143,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1144,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1145,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1146,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1147,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1148,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1149,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1150,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1151,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1152,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1153,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1154,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1155,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1156,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1157,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1158,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1159,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1160,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1161,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1162,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1163,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1164,AA,American Airlines Inc.,2013,Y,BOEING,B737-823,40800
1165,AA,American Airlines Inc.,2014,Y,BOEING,B737-823,40800
1166,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1167,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1168,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1169,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1170,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1171,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1172,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1173,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1174,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1175,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1176,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1177,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1178,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1179,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1180,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1181,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1182,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1183,AA,American Airlines Inc.,2013,Y,BOEING,B777-300,108500
1184,AA,American Airlines Inc.,2013,Y,BOEING,B777-300,108500
1185,AA,American Airlines Inc.,2018,Y,BOEING,B787-9,84600
1186,AA,American Airlines Inc.,2018,Y,BOEING,B787-9,84600
1187,AA,American Airlines Inc.,2018,Y,BOEING,B787-9,84600
1188,AA,American Airlines Inc.,2018,Y,BOEING,B787-9,84600
1189,AA,American Airlines Inc.,2018,Y,BOEING,B787-9,84600
1190,AA,American Airlines Inc.,2020,Y,BOEING,B787-8,84600
1191,AA,American Airlines Inc.,2020,Y,BOEING,B787-8,84600
1192,AA,American Airlines Inc.,2020,Y,BOEING,B787-8,84600
1193,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1223,AA,American Airlines Inc.,2019,Y,AIRBUS,A321-253NX,52200
1224,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1225,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1226,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1227,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1228,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1229,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1230,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1231,AA,American Airlines Inc.,2020,Y,AIRBUS,A321-253NX,52200
1232,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1233,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1234,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1235,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1236,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1237,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1238,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1239,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1240,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1241,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1242,AA,American Airlines Inc.,2001,Y,AIRBUS,A321-211,51000
1243,AA,American Airlines Inc.,2002,Y,AIRBUS,A321-211,51000
1244,AA,American Airlines Inc.,2002,Y,AIRBUS,A321-211,51000
1245,AA,American Airlines Inc.,2002,Y,AIRBUS,A321-211,51000
1246,AA,American Airlines Inc.,2002,Y,AIRBUS,A321-211,51000
1247,AA,American Airlines Inc.,2002,Y,AIRBUS,A321-211,51000
1248,AA,American Airlines Inc.,2006,Y,AIRBUS,A319-132,36700
1249,AA,American Airlines Inc.,2006,Y,AIRBUS,A319-132,36700
1250,AA,American Airlines Inc.,2008,Y,AIRBUS,A321-211,51000
1251,AA,American Airlines Inc.,2008,Y,AIRBUS,A321-211,51000
1252,AA,American Airlines Inc.,2008,Y,AIRBUS,A321-211,51000
1253,AA,American Airlines Inc.,2008,Y,AIRBUS,A321-231,52200
1254,AA,American Airlines Inc.,2008,Y,AIRBUS,A321-231,52200
1255,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1256,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1257,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-211,51000
1258,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1259,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1260,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-211,51000
1261,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1262,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1263,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1264,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1265,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1266,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1267,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1268,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1269,AA,American Airlines Inc.,2009,Y,AIRBUS,A320-214,37200
1270,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1271,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1272,AA,American Airlines Inc.,2009,Y,AIRBUS,A321-231,52200
1273,AA,American Airlines Inc.,2009,Y,AIRBUS,A320-214,37200
1274,AA,American Airlines Inc.,2010,Y,AIRBUS,A320-214,37200
1275,AA,American Airlines Inc.,2010,Y,AIRBUS,A320-214,37200
1276,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1277,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1278,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1279,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1280,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1281,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1282,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1283,AA,American Airlines Inc.,2011,Y,AIRBUS,A321-231,52200
1284,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1285,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1286,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1287,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1288,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1289,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1290,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1291,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1292,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1293,AA,American Airlines Inc.,2012,Y,AIRBUS,A321-231,52200
1294,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1295,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1296,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1297,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1298,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1299,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1300,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1301,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1302,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1303,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1304,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-211,51000
1305,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1306,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-231,52200
1307,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1308,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1309,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1310,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-231,52200
1311,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-231,52200
1312,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1313,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1314,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-231,52200
1315,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-231,52200
1316,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1317,AA,American Airlines Inc.,2013,Y,AIRBUS,A319-115,35600
1318,AA,American Airlines Inc.,2013,Y,AIRBUS,A321-231,52200
1319,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52100
1320,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,47200
1321,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1322,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,47200
1323,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,47200
1324,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1325,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1326,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,47200
1327,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,47200
1328,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,47200
1329,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,47200
1330,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1331,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1332,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1333,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1334,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1335,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1336,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1337,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1338,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1339,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1340,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1341,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1342,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1343,AA,American Airlines Inc.,2014,Y,AIRBUS,A321-231,52300
1344,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1345,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1346,AA,American Airlines Inc.,2015,Y,AIRBUS,A319-115,35600
1347,AA,American Airlines Inc.,2015,Y,AIRBUS,A319-115,35600
1348,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1349,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1350,AA,American Airlines Inc.,2015,Y,AIRBUS,A319-115,35600
1351,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1352,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1353,AA,American Airlines Inc.,2015,Y,AIRBUS,A319-115,35600
1354,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1355,AA,American Airlines Inc.,2015,Y,AIRBUS,A319-115,35600
1356,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1357,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1358,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1359,AA,American Airlines Inc.,2015,Y,AIRBUS,A319-115,35600
1360,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1361,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1362,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1363,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,52300
1364,AA,American Airlines Inc.,2015,Y,AIRBUS,A319-115,35600
1365,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1366,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1367,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1368,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1369,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1370,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1371,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1372,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1373,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1374,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1375,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1376,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1377,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1378,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1379,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1380,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1381,AA,American Airlines Inc.,2015,Y,AIRBUS,A321-231,47200
1382,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1383,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1384,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1385,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1386,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1387,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1388,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1389,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1390,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1391,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1392,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1393,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1394,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1395,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1396,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,47200
1397,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1398,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1399,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1400,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1401,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1402,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1403,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1404,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1405,AA,American Airlines Inc.,2016,Y,AIRBUS,A321-231,52200
1406,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52200
1407,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1408,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52200
1409,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1410,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1411,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1412,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1413,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1414,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1415,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1416,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1417,AA,American Airlines Inc.,2017,Y,AIRBUS,A321-231,52300
1418,AA,American Airlines Inc.,1999,Y,AIRBUS,A320-214,37200
1419,AA,American Airlines Inc.,1999,Y,AIRBUS,A320-214,37200
1420,AA,American Airlines Inc.,1999,Y,AIRBUS,A320-214,37200
1421,AA,American Airlines Inc.,1999,Y,AIRBUS,A320-214,37200
1422,AA,American Airlines Inc.,1999,Y,AIRBUS,A320-214,37200
1423,AA,American Airlines Inc.,1999,Y,AIRBUS,A320-214,37200
1424,AA,American Airlines Inc.,2000,Y,AIRBUS,A319-112,35000
1425,AA,American Airlines Inc.,2000,Y,AIRBUS,A319-112,35000
1426,AA,American Airlines Inc.,2000,Y,AIRBUS,A319-112,35000
1427,AA,American Airlines Inc.,2017,Y,BOEING,B737-800MAX,42900
1428,AA,American Airlines Inc.,2017,Y,BOEING,B737-800MAX,42900
1429,AA,American Airlines Inc.,2017,Y,BOEING,B737-800MAX,42900
1430,AA,American Airlines Inc.,2017,Y,BOEING,B737-800MAX,42900
1431,AA,American Airlines Inc.,2018,Y,BOEING,B737-800MAX,42900
1432,AA,American Airlines Inc.,2018,Y,BOEING,B737-800MAX,42900
1433,AA,American Airlines Inc.,2018,Y,BOEING,B737-800MAX,42900
1434,AA,American Airlines Inc.,2018,Y,BOEING,B737-800MAX,42900
1435,AA,American Airlines Inc.,2018,Y,BOEING,B737-800MAX,42900
1436,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1437,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1438,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1439,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1440,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1441,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1442,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1443,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1444,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1445,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1446,AA,American Airlines Inc.,2001,Y,BOEING,B737-823,40800
1447,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1448,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1449,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1450,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1451,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1452,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1453,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1454,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1455,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1456,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1457,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1458,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1459,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1460,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1461,AA,American Airlines Inc.,2009,Y,BOEING,B737-823,40800
1462,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1463,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1464,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1465,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1466,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1467,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1468,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1469,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1470,AA,American Airlines Inc.,2010,Y,BOEING,B737-823,40800
1471,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1472,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1473,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1474,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1475,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1476,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1477,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1478,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1479,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1480,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1481,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1482,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1483,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1484,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1485,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1486,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1487,AA,American Airlines Inc.,2015,Y,BOEING,B737-823,40800
1488,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1489,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1490,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1491,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1492,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1493,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1494,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1495,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1496,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1497,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1498,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1499,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1500,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1501,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1502,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1503,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1504,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1505,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1506,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1507,AA,American Airlines Inc.,2016,Y,BOEING,B737-823,40800
1508,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1509,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1510,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1511,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1512,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1513,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1514,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1515,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1516,AA,American Airlines Inc.,2017,Y,BOEING,B737-823,40800
1517,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1518,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1519,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1520,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1521,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1522,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1523,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1524,AA,American Airlines Inc.,1999,Y,BOEING,B737-823,40800
1525,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1526,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1527,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1528,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1529,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1530,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1531,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1532,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1533,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1534,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1535,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1536,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1537,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1538,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
1539,AA,American Airlines Inc.,2000,Y,BOEING,B737-823,40800
